https://38.media.tumblr.com/902d6ba5bec4cf7a593cdc111fa88f6a/tumblr_n0lv33BBrb1rc0kvpo1_r1_250.gif,<start> four people dressed as squirrels are dancing in the woods <end>,tumblr_n0lv33BBrb1rc0kvpo1_r1_250
https://38.media.tumblr.com/909c68e83bf7299c07c53753b7f57366/tumblr_nntpx3AxcV1tyncywo1_500.gif,<start> a sugar glider jumps off a belt on the wall <end>,tumblr_nntpx3AxcV1tyncywo1_500
https://38.media.tumblr.com/8fd8930ec4e3458c1e616d6002e6a53f/tumblr_nqq3ibcw841rvg72ao1_400.gif,<start> a cat magically moves away from a man's food. <end>,tumblr_nqq3ibcw841rvg72ao1_400
https://38.media.tumblr.com/8f7fabf26213fb6a683419f5a48d326d/tumblr_no5kyk0Mgs1urjsaqo1_400.gif,"<start> some zombie are attacking a read head woman, <end>",tumblr_no5kyk0Mgs1urjsaqo1_400
https://38.media.tumblr.com/8f976a0c90d91d940223d3a76de5006e/tumblr_mudwwxBWdn1qm26qzo1_500.gif,<start> a man smiles and laughs into the microphone. <end>,tumblr_mudwwxBWdn1qm26qzo1_500
https://38.media.tumblr.com/8f6110a0ec6a7409579b878ba09ae62f/tumblr_nq07jm1AQ51sja1kdo1_500.gif,<start> a bald man drop one bomb and explode the local <end>,tumblr_nq07jm1AQ51sja1kdo1_500
https://38.media.tumblr.com/902f71ae45f50dc0a35c04323de6495a/tumblr_nj4iqcVaFQ1s26nzro1_500.gif,<start> a man are holding a bottle taps it on his head. <end>,tumblr_nj4iqcVaFQ1s26nzro1_500
https://38.media.tumblr.com/900fe9102f650f3277c7c3d57ea095bb/tumblr_npo3mtQ87f1uxcyego1_400.gif,<start> a boy are talking to another boy with an open door. <end>,tumblr_npo3mtQ87f1uxcyego1_400
https://38.media.tumblr.com/8f53c46d4e2a40bc8dfc458fbd145cf1/tumblr_nq541zHa5n1uy63pco1_r1_250.gif,<start> the singer and artist are taking a look forward. <end>,tumblr_nq541zHa5n1uy63pco1_r1_250
https://38.media.tumblr.com/8fb23a0c630d559029d1ed77a9a5959e/tumblr_nnxshbEKOc1rqd7uco1_500.gif,<start> a man is wearing a cap and headphones making hand gestures in front of a microphone. <end>,tumblr_nnxshbEKOc1rqd7uco1_500
https://38.media.tumblr.com/8bf7c993adf5ba5ecea8ed946f8eb10e/tumblr_np5x4gNc1L1ux4ymjo1_500.gif,<start> a couple plays with each other's hair. <end>,tumblr_np5x4gNc1L1ux4ymjo1_500
https://38.media.tumblr.com/901288b4a1c66c58571245623bca46f9/tumblr_nqexpu1pOL1sqicm1o1_500.gif,<start> a woman trying to control her dragon. <end>,tumblr_nqexpu1pOL1sqicm1o1_500
https://38.media.tumblr.com/8f5884647e1aaa0bda5677fbefec7ed4/tumblr_nq8ajiaBT71usj03ho1_500.gif,<start> a couple standing in the sea embrace each other. <end>,tumblr_nq8ajiaBT71usj03ho1_500
https://38.media.tumblr.com/8c4ee5c0338ad534042e85605b70c927/tumblr_npqraj6f5R1uuxd1yo1_500.gif,<start> a man looking down looks up and speaks to his reflection <end>,tumblr_npqraj6f5R1uuxd1yo1_500
https://38.media.tumblr.com/8b67dd69640e5b12d55fdd8257319782/tumblr_no2up3t1Bv1usegjto1_250.gif,<start> a man swing with his knife and destroy everything <end>,tumblr_no2up3t1Bv1usegjto1_250
https://38.media.tumblr.com/8beac80e7df8b66fc5d50d9f0679c527/tumblr_nnn5873T0c1uqclqmo1_500.gif,<start> a girl is smoking with his friend in the house <end>,tumblr_nnn5873T0c1uqclqmo1_500
https://38.media.tumblr.com/8c90113076757a48a25a53942d829b02/tumblr_nl77cuGZWn1sm50zqo1_400.gif,<start> a woman is talking and holding a tea towel. <end>,tumblr_nl77cuGZWn1sm50zqo1_400
https://38.media.tumblr.com/8bf3197a0c9d0218d2fef5b428d2c143/tumblr_nowg4sfk6D1qzefc2o1_400.gif,<start> a woman in a blue shirt moved forwards. <end>,tumblr_nowg4sfk6D1qzefc2o1_400
https://38.media.tumblr.com/8b7e9aa41d080e9141a6f32fa4e7bbdc/tumblr_nohp6gAaLv1si7d5lo1_400.gif,<start> a good looking guy in black is pouting. <end>,tumblr_nohp6gAaLv1si7d5lo1_400
https://38.media.tumblr.com/8cd949e726a9ec15950a4f4cda4eb330/tumblr_nq789eiheZ1r3kmkso1_1280.gif,<start> a man smells coffee in a brown bag. <end>,tumblr_nq789eiheZ1r3kmkso1_1280
https://38.media.tumblr.com/8cd34a2a68232f097b85f1839a2fd7a3/tumblr_npgxznNRd31uv0y2ro1_250.gif,<start> a cute little bulldog puppy is taking his tongue out. <end>,tumblr_npgxznNRd31uv0y2ro1_250
https://38.media.tumblr.com/8c572ffffaad8065e52d3235bd0146b5/tumblr_nqrlhsLD931uzihc0o1_500.gif,<start> a person is kissing another person with heavy makeup. <end>,tumblr_nqrlhsLD931uzihc0o1_500
https://38.media.tumblr.com/8cc0d8b94f1694a74f8754de3934ae2d/tumblr_nqir72vsUx1sd7dido1_500.gif,<start> a guy is making a few turns in a throne and then points a gun. <end>,tumblr_nqir72vsUx1sd7dido1_500
https://38.media.tumblr.com/8cc0d8b94f1694a74f8754de3934ae2d/tumblr_nqir72vsUx1sd7dido1_500.gif,"<start> a man is sitting in a room, he has a gun on his right hand <end>",tumblr_nqir72vsUx1sd7dido1_500
https://38.media.tumblr.com/8bb63b757c40c499d2eccb9a2910d57b/tumblr_mgq9bwHRA51rhzq0oo1_500.gif,<start> a shirtless man with tattoos turns around. <end>,tumblr_mgq9bwHRA51rhzq0oo1_500
https://38.media.tumblr.com/8b8c94e0279cc6d2775ae08e0853f823/tumblr_nq5nstjatI1u1lytfo1_250.gif,<start> smoke is coming out of some log burning near some building. <end>,tumblr_nq5nstjatI1u1lytfo1_250
https://38.media.tumblr.com/8cd3ac9b6db79b6fb1f52961bb173276/tumblr_nogx44forU1swlz57o1_500.gif,<start> a man are sticking out his tongue and shaking his head <end>,tumblr_nogx44forU1swlz57o1_500
https://38.media.tumblr.com/70f2b88e7ef089a5d8d3722dfceb1e55/tumblr_n8tb4xoSOr1sxfqdyo1_1280.gif,<start> the roof down and cut the boy's body <end>,tumblr_n8tb4xoSOr1sxfqdyo1_1280
https://38.media.tumblr.com/8c14aa571911985d6d774762f8159452/tumblr_n4gk7efcMw1spy7ono1_400.gif,<start> the tiger is running really fast in the garden <end>,tumblr_n4gk7efcMw1spy7ono1_400
https://38.media.tumblr.com/70f4c1fc63e69bafb2c0aafcc293d6ff/tumblr_npc3iyfpDC1ux3xido1_400.gif,<start> a girl in a football uniform is dancing and singing <end>,tumblr_npc3iyfpDC1ux3xido1_400
https://38.media.tumblr.com/6ff9ef1e816fed43fcf7e2f2498e1349/tumblr_nl33vmyhNi1u9vl8lo1_400.gif,<start> two guys are laughing and one falls down to the floor. <end>,tumblr_nl33vmyhNi1u9vl8lo1_400
https://38.media.tumblr.com/70af581598a20a1af31773cdab4b0321/tumblr_mxp686hce71sqec3to1_500.gif,<start> a man and woman are hugging in a shower. <end>,tumblr_mxp686hce71sqec3to1_500
https://38.media.tumblr.com/6f8901961aa2ff3f85a105e844ced445/tumblr_nq2px77Scz1uycuzco1_500.gif,<start> a young person are wearing a bikini and helmet running down a corridor <end>,tumblr_nq2px77Scz1uycuzco1_500
https://38.media.tumblr.com/712368408b70ce32ee4eb0f9f6fe6639/tumblr_noxlpdet5k1uwrtyko1_500.gif,<start> a woman is touching a colored object with her finger. <end>,tumblr_noxlpdet5k1uwrtyko1_500
https://38.media.tumblr.com/712368408b70ce32ee4eb0f9f6fe6639/tumblr_noxlpdet5k1uwrtyko1_500.gif,<start> a woman is putting her finger on a badge <end>,tumblr_noxlpdet5k1uwrtyko1_500
https://38.media.tumblr.com/712368408b70ce32ee4eb0f9f6fe6639/tumblr_noxlpdet5k1uwrtyko1_500.gif,<start> a woman is bending down to touch a pin. <end>,tumblr_noxlpdet5k1uwrtyko1_500
https://38.media.tumblr.com/712368408b70ce32ee4eb0f9f6fe6639/tumblr_noxlpdet5k1uwrtyko1_500.gif,<start> this is a woman bending down to touch a sword. <end>,tumblr_noxlpdet5k1uwrtyko1_500
https://38.media.tumblr.com/709628e0cae3704db3eae23d10695d67/tumblr_nntf25N0Fx1uu6kufo1_250.gif,<start> a woman dances are holding a large pink ball. <end>,tumblr_nntf25N0Fx1uu6kufo1_250
https://38.media.tumblr.com/708a8a33362c8b2548c5b9a09463da49/tumblr_mtbdvn6y1D1rjj5sho1_400.gif,"<start> a young, shirtless man is giving the rock and roll symbol with his hands. <end>",tumblr_mtbdvn6y1D1rjj5sho1_400
https://38.media.tumblr.com/6fb91b85be51fd128be592d4618b6cf7/tumblr_noco9fFCqL1rpe4qfo1_500.gif,<start> a man with longish hair laughs then puts his head down. <end>,tumblr_noco9fFCqL1rpe4qfo1_500
https://38.media.tumblr.com/646593e337829d1ec07c41f628fbf431/tumblr_nju2re8NaP1ssgr2ko1_500.gif,<start> a woman has a conversation with a girl <end>,tumblr_nju2re8NaP1ssgr2ko1_500
https://38.media.tumblr.com/64d21677dbcd80a0b1c83082817d9bb3/tumblr_noish93cHw1u4k0zeo1_500.gif,"<start> a person with white hair is opening his mouth, there is smoke coming from bellow <end>",tumblr_noish93cHw1u4k0zeo1_500
https://38.media.tumblr.com/7043680fa969949ff4ca0bf5fd9f64a1/tumblr_nnkjulMoHH1qfgmtoo1_500.gif,<start> a woman is standing behind a microphone and is running her fingers through her hair. <end>,tumblr_nnkjulMoHH1qfgmtoo1_500
https://38.media.tumblr.com/7043680fa969949ff4ca0bf5fd9f64a1/tumblr_nnkjulMoHH1qfgmtoo1_500.gif,<start> a singing female readjusts her hair while looking at her audience <end>,tumblr_nnkjulMoHH1qfgmtoo1_500
https://38.media.tumblr.com/7043680fa969949ff4ca0bf5fd9f64a1/tumblr_nnkjulMoHH1qfgmtoo1_500.gif,<start> a girl is smiling on stage and pushes her hair back. <end>,tumblr_nnkjulMoHH1qfgmtoo1_500
https://38.media.tumblr.com/813707bd10cda80f211f178dd254f234/tumblr_nlbv8s8oKn1rkvwppo1_500.gif,<start> a person makes a figure with his hand in a mirror <end>,tumblr_nlbv8s8oKn1rkvwppo1_500
https://38.media.tumblr.com/81fb51d8e89a8af3bc0cd8396711281d/tumblr_nl2atgmJOt1tam15wo1_500.gif,<start> the girl with the glasses and jacket is jumping <end>,tumblr_nl2atgmJOt1tam15wo1_500
https://38.media.tumblr.com/6483c631effcc53025204ae6b66ffd3e/tumblr_noyw22UY4p1qax7m1o1_400.gif,<start> a man with glasses are staring at something. <end>,tumblr_noyw22UY4p1qax7m1o1_400
https://38.media.tumblr.com/81ee9eb0f2fe73e68153c8aa0e9e0c61/tumblr_n0aovd6keZ1sgtd4uo1_500.gif,<start> a man with microphone falls back into crowd. <end>,tumblr_n0aovd6keZ1sgtd4uo1_500
https://38.media.tumblr.com/63bb0d748426c9cfb111917d2b8836d6/tumblr_mxtfcmpXuH1qgzzafo1_500.gif,<start> a woman is posing to what appears to be a modeling photo shoot <end>,tumblr_mxtfcmpXuH1qgzzafo1_500
https://38.media.tumblr.com/643522422670f705610510e57907fbec/tumblr_nqqpgscLkK1urwkppo1_400.gif,<start> a woman blinks and jerks forward looking surprised. <end>,tumblr_nqqpgscLkK1urwkppo1_400
https://38.media.tumblr.com/832c81c5fd750a6e2ad47d6f99d5c32c/tumblr_nonrseS1vL1sjsqcyo1_500.gif,<start> a woman is smoking while another woman is touching the hair of the woman who is smoking. <end>,tumblr_nonrseS1vL1sjsqcyo1_500
https://38.media.tumblr.com/832c81c5fd750a6e2ad47d6f99d5c32c/tumblr_nonrseS1vL1sjsqcyo1_500.gif,"<start> two women are next to each other, one of them is smoking <end>",tumblr_nonrseS1vL1sjsqcyo1_500
https://38.media.tumblr.com/813610370f0da5aff754a73d3cf4d973/tumblr_nq0ki6PRbw1tqvovno1_400.gif,<start> two feet with painted nails is wearing high-heeled sandals. <end>,tumblr_nq0ki6PRbw1tqvovno1_400
https://38.media.tumblr.com/64ccc75d23cf6a8a3a43f32988991bb6/tumblr_nonwd4NsEu1qhyoyno1_250.gif,<start> A man and a woman stare into each other's eyes and talk <end>,tumblr_nonwd4NsEu1qhyoyno1_250
https://38.media.tumblr.com/81c408ac0a101d90c548284655f22c41/tumblr_notdrxYMLZ1uwsm9to1_400.gif,<start> a man riding on some drum and beating it and singing. <end>,tumblr_notdrxYMLZ1uwsm9to1_400
https://38.media.tumblr.com/6421efefaae5fd090d75fd2b98d1382e/tumblr_ne86njGv9l1trq9l0o1_500.gif,<start> two boys walk down a hallway and look angry <end>,tumblr_ne86njGv9l1trq9l0o1_500
https://38.media.tumblr.com/8178f0c2ddf9d898b697e1f9738b3ec2/tumblr_npuokpnu8f1szd8auo1_400.gif,<start> a man with is shaking his hands up and down. <end>,tumblr_npuokpnu8f1szd8auo1_400
https://38.media.tumblr.com/6453cb7a476ce87f7abcfb7149b171bd/tumblr_nqgz75OOEB1snj1pfo1_500.gif,<start> a man is walking in a crowd in the dark. <end>,tumblr_nqgz75OOEB1snj1pfo1_500
https://38.media.tumblr.com/64a238fc39c8ee1d313e40ffa48cda10/tumblr_npwndlNfA31unrb56o1_400.gif,<start> a car drives through a puddle and drenches people at a bus stop. <end>,tumblr_npwndlNfA31unrb56o1_400
https://38.media.tumblr.com/8280fface19efac034d699ce72d8cbfe/tumblr_nq3arkKkE41utbf1ao1_500.gif,<start> a girl who has a pink hat and clothes are smiling. <end>,tumblr_nq3arkKkE41utbf1ao1_500
https://38.media.tumblr.com/80f4f7bcf1ccf55b56a790f358da0a5f/tumblr_nkymseZ2UC1u4gszco1_400.gif,<start> a man is sitting on a sofa beside three others and is throwing a drumstick on the floor. <end>,tumblr_nkymseZ2UC1u4gszco1_400
https://38.media.tumblr.com/819a74539497ae1899be30977054ea8e/tumblr_np541orFHz1uwafnqo1_400.gif,<start> a man are doing acrobatic stunts on the wing of a plane. <end>,tumblr_np541orFHz1uwafnqo1_400
https://38.media.tumblr.com/a8202ac881bda3a893dc06329d797230/tumblr_nqc68gfjSw1uxae7wo1_400.gif,<start> a girl are taking the laundry down on a windy day. <end>,tumblr_nqc68gfjSw1uxae7wo1_400
https://38.media.tumblr.com/a750d8b2acaa32e6112665a939e886c2/tumblr_nqjagbJPI91sygccjo1_540.gif,"<start> two boys are walking, the one in the front licks his finger. <end>",tumblr_nqjagbJPI91sygccjo1_540
https://38.media.tumblr.com/a75f5635241378daa25adf26b6badf05/tumblr_nq90j9QffG1ux81poo1_500.gif,"<start> a woman is smoothing her hair, and does various poses. <end>",tumblr_nq90j9QffG1ux81poo1_500
https://38.media.tumblr.com/a75f5635241378daa25adf26b6badf05/tumblr_nq90j9QffG1ux81poo1_500.gif,<start> a young girl appears to be posing for photos. <end>,tumblr_nq90j9QffG1ux81poo1_500
https://38.media.tumblr.com/a75f5635241378daa25adf26b6badf05/tumblr_nq90j9QffG1ux81poo1_500.gif,<start> a young woman is posing in different model poses. <end>,tumblr_nq90j9QffG1ux81poo1_500
https://38.media.tumblr.com/a73a6a3c2667bb7a0bbbe9854c4f5d86/tumblr_ni2l89yZ7r1u4o6i5o1_500.gif,<start> a boy and a girl are walking down hand in hand. <end>,tumblr_ni2l89yZ7r1u4o6i5o1_500
https://38.media.tumblr.com/a6a2f2c7bb44565ddd093676807ac8d9/tumblr_no5j5oD1q21ri61l0o1_400.gif,<start> a skateboarder doing a trick inside a drained pool <end>,tumblr_no5j5oD1q21ri61l0o1_400
https://38.media.tumblr.com/a72891929bfbf6683c4b6f81b6bd4b3c/tumblr_mvuy2hVOOD1rngmtco1_500.gif,<start> a lot of pines are crossing along a side of a road. <end>,tumblr_mvuy2hVOOD1rngmtco1_500
https://38.media.tumblr.com/a7fe1e1d1525d13775042c4f4d480f6a/tumblr_npybchwzUr1ri61l0o1_400.gif,<start> a skateboarder jumps onto and off a stone platform. <end>,tumblr_npybchwzUr1ri61l0o1_400
https://38.media.tumblr.com/a53426f2be652304a6cf1857c7dca052/tumblr_np5aw09Aa31shzpsuo1_500.gif,<start> a girl in black dress is walking in slow motion. <end>,tumblr_np5aw09Aa31shzpsuo1_500
https://38.media.tumblr.com/a53426f2be652304a6cf1857c7dca052/tumblr_np5aw09Aa31shzpsuo1_500.gif,<start> a girl with a bland expression is dancing. <end>,tumblr_np5aw09Aa31shzpsuo1_500
https://38.media.tumblr.com/a53426f2be652304a6cf1857c7dca052/tumblr_np5aw09Aa31shzpsuo1_500.gif,<start> a young girl is dancing and walking. <end>,tumblr_np5aw09Aa31shzpsuo1_500
https://38.media.tumblr.com/a4f761492781f2985c9b470f3764ee87/tumblr_mppeopxznZ1rku4s3o1_500.gif,<start> an asian man is talking in front of a microphone. <end>,tumblr_mppeopxznZ1rku4s3o1_500
https://38.media.tumblr.com/a54f528e0dc20af6982a459d788cd477/tumblr_not9zcAaHu1uvzbfuo1_400.gif,<start> a guy are talking and touching his hair. <end>,tumblr_not9zcAaHu1uvzbfuo1_400
https://38.media.tumblr.com/a5f27adf06dac45af78b4976707a2f55/tumblr_mrmmwo38f01qc03ipo1_250.gif,<start> a guy makes a funny face and raises his eyebrows while putting on sunglasses <end>,tumblr_mrmmwo38f01qc03ipo1_250
https://38.media.tumblr.com/a614a76688228eb82c5879850d8fffe5/tumblr_nohs96BXF91u9mqd6o1_400.gif,<start> a red dinosaur costume tripped on the gym floor. <end>,tumblr_nohs96BXF91u9mqd6o1_400
https://38.media.tumblr.com/a5ae5a1270a7246170b15e86a8723348/tumblr_nppe4itAAr1sz4xdoo1_500.gif,<start> a man with a black hat is walking in the rain and he looks angry. <end>,tumblr_nppe4itAAr1sz4xdoo1_500
https://38.media.tumblr.com/a5ae5a1270a7246170b15e86a8723348/tumblr_nppe4itAAr1sz4xdoo1_500.gif,"<start> a man is walking on the rain, wearing a hat <end>",tumblr_nppe4itAAr1sz4xdoo1_500
https://38.media.tumblr.com/a529f7267f796ebd64a579a303194858/tumblr_nq77k6nh6H1tn6vtbo1_500.gif,<start> a boy are running and jumping over a ball. <end>,tumblr_nq77k6nh6H1tn6vtbo1_500
https://38.media.tumblr.com/a52888989b59a45aba7ba81e2c22bb9c/tumblr_npx2d96ZLV1uuyoqfo1_500.gif,<start> a girl is doing hanging push ups in a gym. <end>,tumblr_npx2d96ZLV1uuyoqfo1_500
https://38.media.tumblr.com/a5bbe3fbabae73d54d80364c2dc845f6/tumblr_npm622Izam1rx8qjfo1_400.gif,<start> a young white boy in white shirt is brushing his hair <end>,tumblr_npm622Izam1rx8qjfo1_400
https://38.media.tumblr.com/a56359972856860dae178804cf85e363/tumblr_no22jv00hd1th31wno2_400.gif,<start> a man stares blankly while another man moves in double exposure. <end>,tumblr_no22jv00hd1th31wno2_400
https://38.media.tumblr.com/a545ea6bd45afcf422e28070ff26db59/tumblr_nnxz08i1sa1uoynh5o1_500.gif,<start> a man dives from a cliff into the sea <end>,tumblr_nnxz08i1sa1uoynh5o1_500
https://38.media.tumblr.com/a6418c7e149962c6330c425866a22a44/tumblr_mpehmq9Xmk1s6our6o1_500.gif,<start> a man is speaking with someone and smiling. <end>,tumblr_mpehmq9Xmk1s6our6o1_500
https://38.media.tumblr.com/b1fdd23b1bb5f47b597b1b4ebb15b137/tumblr_nqaoo8yMNY1uxae7wo1_500.gif,<start> a dark figure is appearing and disappearing on some kind of visual recording. <end>,tumblr_nqaoo8yMNY1uxae7wo1_500
https://38.media.tumblr.com/b1bcf68a98567753a9ddfe5b20600d9a/tumblr_npbyvpJ3V31us4t6to1_500.gif,<start> a woman is eating while looking angry. <end>,tumblr_npbyvpJ3V31us4t6to1_500
https://38.media.tumblr.com/b2ce5f54a11e8aec0c32a4cbb691ebd0/tumblr_no3inlKHGv1smv1p3o1_400.gif,<start> a man are holding a sparkly ornament on his arm. <end>,tumblr_no3inlKHGv1smv1p3o1_400
https://38.media.tumblr.com/b312c5dc018fde65132e221003c9b842/tumblr_npjdz5Rgcs1u8gd00o1_500.gif,<start> a performer slides his hand up his thigh at a concert while gritting his teeth. <end>,tumblr_npjdz5Rgcs1u8gd00o1_500
https://38.media.tumblr.com/b2e13d4a922d13fa85f43534e805527f/tumblr_nqdvrm7GWA1uv0y2ro1_250.gif,<start> a brown and white dog jumps up and down while waiting for food <end>,tumblr_nqdvrm7GWA1uv0y2ro1_250
https://38.media.tumblr.com/b27e943b5267ca7b4323907f02fcb747/tumblr_mkn76n09cL1ryp9xpo1_500.gif,<start> man is raising his head looking straight ahead. <end>,tumblr_mkn76n09cL1ryp9xpo1_500
https://38.media.tumblr.com/b25ee6fcdac2374b4c43e9ce4e182894/tumblr_nok8y9MLT31rhpks2o1_400.gif,<start> a woman is wearing a white hooded jacket and singing in a snow flurry <end>,tumblr_nok8y9MLT31rhpks2o1_400
https://38.media.tumblr.com/b324f389754052c872ba05970687e144/tumblr_nprx63hci41tlpnk6o1_400.gif,<start> the boy in the brown shirt is jumping behind <end>,tumblr_nprx63hci41tlpnk6o1_400
https://38.media.tumblr.com/b393636ae6bebf36c16ecb5f2edad529/tumblr_nqm7awU7le1s24u17o1_400.gif,<start> a man in a black hat and flannel shirt dances by spinning around with his arms outstretched. <end>,tumblr_nqm7awU7le1s24u17o1_400
https://38.media.tumblr.com/b28c1fb0e83d5412b13c4bae843a8c32/tumblr_npirbiumEa1u8gd00o1_250.gif,<start> a man and a boy with microphones move across a stage. <end>,tumblr_npirbiumEa1u8gd00o1_250
https://38.media.tumblr.com/b33c952a92d43aa453504c1224e2a4cd/tumblr_nqg45uhhWb1sawo9uo1_500.gif,<start> a sad woman in a veil bows her head on a cloudy and windy day. <end>,tumblr_nqg45uhhWb1sawo9uo1_500
https://38.media.tumblr.com/b382fe09e7fc7a5bea58e1d55a57604b/tumblr_nq3aq9bccT1uv0y2ro1_250.gif,<start> a hand reaches out to feed a chinchilla and it snatches the food and retreats into a hole. <end>,tumblr_nq3aq9bccT1uv0y2ro1_250
https://38.media.tumblr.com/b3f0ecf4f35104a58540895fb10110aa/tumblr_nq0d5lzqtA1uw1s13o1_400.gif,<start> a woman pulls her hair back into a pony tail <end>,tumblr_nq0d5lzqtA1uw1s13o1_400
